rid,tpl,pta,ptd,wta,wtp,wtd,arr_et,arr_wet,arr_atRemoved,pass_et,pass_wet,pass_atRemoved,dep_et,dep_wet,dep_atRemoved,arr_at,pass_at,dep_at,cr_code,lr_code
202006078161432,SHAWFDJ,,,,17:47:30,,,,,,,false,,,,,17:46,,588,588
202006078161432,SHAWFD,,,,17:48,,,,,,,false,,,,,17:47,,588,588
202006078161432,ELGH,,,,17:50:30,,,,,,,false,,,,,17:49,,588,588
202006078161432,SOTPKWY,17:52,17:53,17:52,,17:53:30,,,false,,,,,,false,17:50,,18:32,588,588
202006078161432,SWYTHLN,,,,17:54,,,,,,,false,,,,,18:33,,588,588
202006078161432,STDENYS,,,,17:56:30,,,,,,,false,,,,,18:36,,588,588
202006078161432,NTHMJN,,,,17:57:30,,,,,,,false,,,,,18:36,,588,588
202006078161432,SOTON,18:00,18:03,18:00,,18:03,,,false,,,,,,false,18:38,,18:42,588,588
202006078161432,REDBDGE,,,,18:06:30,,,,,,,false,,,,,18:45,,588,588
202006078161432,TOTTON,,,,18:07,,,,,,,false,,,,,18:46,,588,588
202006078161432,LYNDHRD,,,,18:09,,,,,,,false,,,,,18:49,,588,588
202006078161432,BLIEURD,,,,18:11,,,,,,,false,,,,,18:50,,588,588
202006078161432,BKNHRST,18:16,18:17,18:16,,18:17:30,,,false,,,,,,false,18:54,,18:53,588,588
202006078161432,SWAY,,,,18:20,,,,,,,false,,,,,18:56,,588,588
202006078161432,NMILTON,18:24,18:24,18:23:30,,18:24:30,,,false,,,,,,false,18:59,,18:57,588,588
202006078161432,HINTONA,,,,18:26,,,,,,,false,,,,,19:00,,588,588
202006078161432,CHRISTC,,,,18:30,,,,,,,false,,,,,19:03,,588,588
202006078161432,BOMO,18:34,18:39,18:34,,18:39,,,false,,,,,,false,19:07,,19:10,588,588
202006078161432,BRANKSM,18:44,18:44,18:43:30,,18:44,,,false,,,,,,false,19:15,,19:16,588,588
202006078161432,PSTONE,18:47,18:47,18:46:30,,18:47,,,false,,,,,,false,19:19,,19:19,588,588
202006078161432,POOLE,18:50,18:51,18:50,,18:51:30,,,false,,,,,,false,19:23,,19:24,588,588
202006078161432,HMWTHY,18:56,18:56,18:55:30,,18:56:30,,,false,,,,,,false,19:27,,19:29,588,588
202006078161432,HOLTONH,,,,18:59,,,,,,,false,,,,,19:31,,588,588
202006078161432,WARHAM,19:02,19:03,19:02,,19:03:30,,,false,,,,,,false,19:34,,19:35,588,588
202006078161432,WOOL,19:09,19:10,19:09,,19:10,,,false,,,,,,false,19:40,,19:41,588,588
202006078161432,MORETON,19:16,19:16,19:15:30,,19:16:30,,,false,,,,,,false,19:45,,19:46,588,588
202006078161432,DRCHS,19:23,19:24,19:23,,19:24:30,,,false,,,,,,false,19:53,,19:54,588,588
202006078161432,DRCHJN,,,,19:25:30,,,,,19:55,,false,,,,,,,588,588
202006078161432,UPWEY,19:31,19:31,19:30:30,,19:31,,,false,,,,,,false,20:02,,20:03,588,588
202006078161432,WEYMTH,19:35,,19:35,,,,,false,,,,,,,20:05,,,588,588
202006078161436,WATRLMN,,18:35,,,18:35,,,,,,,,,false,,,18:34,,
202006078161436,VAUXHLM,,,,18:37,,,,,,,false,,,,,18:37,,,
202006078161436,CLPHMJM,,18:42,18:41:30,,18:42:30,,,false,,,,,,false,18:41,,18:42,,
202006078161436,ERLFLD,,,,18:46,,,,,18:44,,false,,,,,,,,
202006078161436,WDON,,,,18:50:30,,,,,,,false,,,,,18:46,,,
202006078161436,RAYNSPK,,,,18:52,,,,,18:47,,false,,,,,,,,
202006078161436,NEWMLDN,,,,18:54,,,,,,,false,,,,,18:48,,,
202006078161436,BRLANDS,,,,18:55,,,,,,,false,,,,,18:48,,,
202006078161436,SURBITN,,,,18:56,,,,,,,false,,,,,18:49,,,
202006078161436,HCRTJN,,,,18:57,,,,,,,false,,,,,18:50,,,
202006078161436,ESHER,,,,18:57:30,,,,,,,false,,,,,18:50,,,
202006078161436,HERSHAM,,,,18:58,,,,,,,false,,,,,18:52,,,
202006078161436,WONT,,,,18:59,,,,,,,false,,,,,18:52,,,
202006078161436,WEYBDGE,,,,19:01,,,,,,,false,,,,,18:54,,,
202006078161436,BYFLANH,,,,19:02,,,,,18:55,,false,,,,,,,,
202006078161436,WBYFLET,,,,19:03,,,,,,,false,,,,,18:55,,,
202006078161436,WOKING,19:06,19:07,19:05:30,,19:07:30,,,false,,,,,,false,19:04,,19:06,,
202006078161436,WOKINGJ,,,,19:08:30,,,,,,,false,,,,,19:07,,,
202006078161436,FRBRMN,,,,19:15,,,,,,,false,,,,,19:13,,,
202006078161436,FLEET,,,,19:17,,,,,,,false,,,,,19:16,,,
202006078161436,WNCFILD,,,,19:19,,,,,,,false,,,,,19:17,,,
202006078161436,HOOK,,,,19:21,,,,,,,false,,,,,19:19,,,
202006078161436,BSNGSTK,19:26,19:28,19:25:30,,19:28,,,false,,,,,,false,19:25,,19:27,,
202006078161436,WRTINGJ,,,,19:31:30,,,,,,,false,,,,,19:30,,,
202006078161436,MCHLDVR,,,,19:37,,,,,,,false,,,,,19:36,,,
202006078161436,WALRSAL,,,,19:39:30,,,,,,,false,,,,,19:37,,,
202006078161436,WNCHSTR,19:43,19:44,19:43,,19:44:30,,,false,,,,,,false,19:42,,19:43,,
202006078161436,SHAWFDJ,,,,19:47:30,,,,,,,false,,,,,19:46,,,
202006078161436,SHAWFD,,,,19:48,,,,,,,false,,,,,19:47,,,
202006078161436,ELGH,,,,19:51,,,,,,,false,,,,,19:49,,,
202006078161436,SOTPKWY,19:53,19:53,19:52:30,,19:54,,,false,,,,,,false,19:51,,19:52,,
202006078161436,SWYTHLN,,,,19:55,,,,,,,false,,,,,19:54,,,
202006078161436,STDENYS,,,,19:57,,,,,,,false,,,,,19:56,,,
202006078161436,NTHMJN,,,,19:58,,,,,,,false,,,,,19:56,,,
202006078161436,SOTON,20:01,20:03,20:00:30,,20:03:30,,,false,,,,,,false,19:59,,20:02,,
202006078161436,MBRKCLJ,,,,20:05:30,,,,,20:04,,false,,,,,,,,
202006078161436,REDBDGE,,,,20:07,,,,,,,false,,,,,20:06,,,
202006078161436,TOTTON,,,,20:07:30,,,,,,,false,,,,,20:07,,,
202006078161436,LYNDHRD,,,,20:10,,,,,,,false,,,,,20:11,,,
202006078161436,BLIEURD,,,,20:12,,,,,,,false,,,,,20:12,,,
202006078161436,BKNHRST,20:17,20:18,20:16:30,,20:18,,,false,,,,,,false,20:16,,20:17,,
202006078161436,SWAY,,,,20:20,,,,,,,false,,,,,20:21,,,
202006078161436,NMILTON,20:24,20:25,20:24,,20:25,,,false,,,,,,false,20:23,,20:24,,
202006078161436,HINTONA,,,,20:27,,,,,,,false,,,,,20:27,,,
202006078161436,CHRISTC,,,,20:30,,,,,,,false,,,,,20:30,,,
202006078161436,BOMO,20:35,20:39,20:34:30,,20:39:30,,,false,,,,,,false,20:34,,20:39,,
202006078161436,BRANKSM,20:44,20:44,20:44,,20:44:30,,,false,,,,,,false,20:43,,20:44,,
202006078161436,PSTONE,20:47,20:47,20:47,,20:47:30,,,false,,,,,,false,20:47,,20:48,,
202006078161436,POOLE,20:51,20:52,20:50:30,,20:52,,,false,,,,,,false,20:51,,20:52,,
202006078161436,HMWTHY,20:56,20:57,20:56,,20:57,,,false,,,,,,false,20:55,,20:57,,
202006078161436,HOLTONH,,,,21:00,,,,,,,false,,,,,21:00,,,
202006078161436,WARHAM,21:03,21:04,21:02:30,,21:04,,,false,,,,,,false,21:02,,21:04,,
202006078161436,WOOL,21:10,21:10,21:09:30,,21:10:30,,,false,,,,,,false,21:08,,21:10,,
202006078161436,MORETON,21:16,21:16,21:16,,21:17:30,,,false,,,,,,false,21:14,,21:14,,
202006078161436,DRCHS,21:24,21:24,21:24,,21:25:30,,,false,,,,,,false,21:22,,21:23,,
202006078161436,DRCHJN,,,,21:26:30,,,,,21:24,,false,,,,,,,,
202006078161436,UPWEY,21:31,21:31,21:31:30,,21:32,,,false,,,,,,false,21:30,,21:32,,
202006078161436,WEYMTH,21:36,,21:36,,,,,false,,,,,,,21:34,,,,
202006078161438,WATRLMN,,19:35,,,19:35,,,,,,,,,false,,,19:34,,
202006078161438,VAUXHLM,,,,19:37,,,,,,,false,,,,,19:37,,,
202006078161438,CLPHMJM,,19:42,19:41:30,,19:42:30,,,false,,,,,,false,19:41,,19:42,,
202006078161438,ERLFLD,,,,19:46,,,,,19:44,,false,,,,,,,,
202006078161438,WDON,,,,19:50:30,,,,,,,false,,,,,19:46,,,
202006078161438,RAYNSPK,,,,19:52,,,,,19:47,,false,,,,,,,,
202006078161438,NEWMLDN,,,,19:54,,,,,,,false,,,,,19:48,,,
202006078161438,BRLANDS,,,,19:55,,,,,,,false,,,,,19:48,,,
202006078161438,SURBITN,,,,19:56,,,,,,,false,,,,,19:49,,,
202006078161438,HCRTJN,,,,19:57,,,,,,,false,,,,,19:50,,,
202006078161438,ESHER,,,,19:57:30,,,,,,,false,,,,,19:50,,,
202006078161438,HERSHAM,,,,19:58,,,,,,,false,,,,,19:52,,,
202006078161438,WONT,,,,19:59,,,,,,,false,,,,,19:52,,,
202006078161438,WEYBDGE,,,,20:01,,,,,,,false,,,,,19:54,,,
202006078161438,BYFLANH,,,,20:02,,,,,19:55,,false,,,,,,,,
202006078161438,WBYFLET,,,,20:03,,,,,,,false,,,,,19:55,,,
202006078161438,WOKING,20:06,20:07,20:05:30,,20:07:30,,,false,,,,,,false,20:04,,20:06,,
202006078161438,WOKINGJ,,,,20:08:30,,,,,,,false,,,,,20:07,,,
202006078161438,FRBRMN,,,,20:15,,,,,,,false,,,,,20:13,,,
202006078161438,FLEET,,,,20:17,,,,,,,false,,,,,20:15,,,
202006078161438,WNCFILD,,,,20:19,,,,,,,false,,,,,20:17,,,
202006078161438,HOOK,,,,20:21,,,,,,,false,,,,,20:19,,,
202006078161438,BSNGSTK,20:26,20:28,20:25:30,,20:28,,,false,,,,,,false,20:25,,20:27,,
202006078161438,WRTINGJ,,,,20:31:30,,,,,,,false,,,,,20:30,,,
202006078161438,MCHLDVR,,,,20:37,,,,,,,false,,,,,20:36,,,
202006078161438,WALRSAL,,,,20:39:30,,,,,,,false,,,,,20:37,,,
202006078161438,WNCHSTR,20:43,20:44,20:43,,20:44:30,,,false,,,,,,false,20:41,,20:43,,
202006078161438,SHAWFDJ,,,,20:47:30,,,,,,,false,,,,,20:46,,,
202006078161438,SHAWFD,,,,20:48,,,,,,,false,,,,,20:47,,,
202006078161438,ELGH,,,,20:50:30,,,,,,,false,,,,,20:49,,,
202006078161438,SOTPKWY,20:52,20:53,20:52,,20:53:30,,,false,,,,,,false,20:51,,20:52,,
202006078161438,SWYTHLN,,,,20:54,,,,,,,false,,,,,20:54,,,
202006078161438,STDENYS,,,,20:56:30,,,,,,,false,,,,,20:56,,,
202006078161438,NTHMJN,,,,20:57:30,,,,,,,false,,,,,20:56,,,
202006078161438,SOTON,21:00,21:03,21:00,,21:03,,,false,,,,,,false,20:58,,21:02,,
202006078161438,MBRKCLJ,,,,21:05,,,,,21:04,,false,,,,,,,,
202006078161438,REDBDGE,,,,21:06:30,,,,,,,false,,,,,21:05,,,
202006078161438,TOTTON,,,,21:07,,,,,,,false,,,,,21:07,,,
202006078161438,LYNDHRD,,,,21:09,,,,,,,false,,,,,21:09,,,
202006078161438,BLIEURD,,,,21:11,,,,,,,false,,,,,21:11,,,
202006078161438,BKNHRST,21:16,21:17,21:16,,21:17:30,,,false,,,,,,false,21:15,,21:16,,
202006078161438,SWAY,,,,21:20,,,,,,,false,,,,,21:20,,,
202006078161438,NMILTON,21:24,21:24,21:23:30,,21:24:30,,,false,,,,,,false,21:22,,21:23,,
202006078161438,HINTONA,,,,21:26,,,,,,,false,,,,,21:26,,,
202006078161438,CHRISTC,,,,21:30,,,,,,,false,,,,,21:29,,,
202006078161438,BOMO,21:34,21:39,21:34,,21:39,,,false,,,,,,false,21:33,,21:39,,
202006078161438,BRANKSM,21:44,21:44,21:43:30,,21:44,,,false,,,,,,false,21:44,,21:44,,
202006078161438,PSTONE,21:47,21:47,21:46:30,,21:47,,,false,,,,,,false,21:47,,21:48,,
202006078161438,POOLE,21:50,21:51,21:50,,21:51:30,,,false,,,,,,false,21:51,,21:52,,
202006078161438,HMWTHY,21:56,21:56,21:55:30,,21:56:30,,,false,,,,,,false,21:55,,21:58,,
202006078161438,HOLTONH,,,,21:59,,,,,,,false,,,,,22:00,,,
202006078161438,WARHAM,22:02,22:03,22:02,,22:03:30,,,false,,,,,,false,22:03,,22:03,,
202006078161438,WOOL,22:09,22:10,22:09,,22:10,,,false,,,,,,false,22:08,,22:10,,
202006078161438,MORETON,22:16,22:16,22:15:30,,22:17:30,,,false,,,,,,false,22:14,,22:15,,
202006078161438,DRCHS,22:24,22:24,22:24,,22:25:30,,,false,,,,,,false,22:23,,22:25,,
202006078161438,DRCHJN,,,,22:26:30,,,,,22:26,,false,,,,,,,,
202006078161438,UPWEY,22:31,22:31,22:31:30,,22:32,,,false,,,,,,false,22:32,,22:33,,
202006078161438,WEYMTH,22:36,,22:36,,,,,false,,,,,,,22:35,,,,
202006078161442,WATRLMN,,21:35,,,21:35,,,,,,,,,false,,,21:34,,
202006078161442,VAUXHLM,,,,21:37,,,,,,,false,,,,,21:38,,,
202006078161442,CLPHMJM,,21:42,21:41:30,,21:42:30,,,false,,,,,,false,21:41,,21:42,,886
202006078161442,ERLFLD,,,,21:46,,,,,21:44,,false,,,,,,,,886
202006078161442,WDON,,,,21:50:30,,,,,,,false,,,,,21:46,,,886
202006078161442,RAYNSPK,,,,21:52,,,,,21:47,,false,,,,,,,,886
202006078161442,NEWMLDN,,,,21:54,,,,,,,false,,,,,21:48,,,886
202006078161442,BRLANDS,,,,21:55,,,,,,,false,,,,,21:48,,,886
202006078161442,SURBITN,,,,21:56,,,,,,,false,,,,,21:49,,,886
202006078161442,HCRTJN,,,,21:57,,,,,,,false,,,,,21:50,,,886
202006078161442,ESHER,,,,21:57:30,,,,,,,false,,,,,21:51,,,886
202006078161442,HERSHAM,,,,21:58,,,,,,,false,,,,,21:52,,,886
202006078161442,WONT,,,,21:59,,,,,,,false,,,,,21:53,,,886
202006078161442,WEYBDGE,,,,22:01,,,,,,,false,,,,,21:54,,,886
202006078161442,BYFLANH,,,,22:02,,,,,21:55,,false,,,,,,,,886
202006078161442,WBYFLET,,,,22:03,,,,,,,false,,,,,21:55,,,886
202006078161442,WOKING,22:06,22:07,22:05:30,,22:07:30,,,false,,,,,,false,22:04,,22:06,,886
202006078161442,WOKINGJ,,,,22:08:30,,,,,,,false,,,,,22:07,,,886
202006078161442,FRBRMN,,,,22:15,,,,,,,false,,,,,22:13,,,886
202006078161442,FLEET,,,,22:17,,,,,,,false,,,,,22:16,,,886
202006078161442,WNCFILD,,,,22:19,,,,,,,false,,,,,22:17,,,886
202006078161442,HOOK,,,,22:21,,,,,,,false,,,,,22:19,,,886
202006078161442,BSNGSTK,22:26,22:28,22:25:30,,22:28,,,false,,,,,,false,22:25,,22:38,,886
202006078161442,WRTINGJ,,,,22:31:30,,,,,,,false,,,,,22:42,,,886
202006078161442,MCHLDVR,,,,22:37,,,,,,,false,,,,,22:48,,,886
202006078161442,WALRSAL,,,,22:39:30,,,,,,,false,,,,,22:49,,,886
202006078161442,WNCHSTR,22:43,22:44,22:43,,22:44:30,,,false,,,,,,false,22:54,,22:54,,886
202006078161442,SHAWFDJ,,,,22:47:30,,,,,,,false,,,,,22:57,,,886
202006078161442,SHAWFD,,,,22:48,,,,,,,false,,,,,22:58,,,886
202006078161442,ELGH,,,,22:50:30,,,,,,,false,,,,,23:00,,,886
202006078161442,SOTPKWY,22:52,22:53,22:52,,22:53:30,,,false,,,,,,false,23:02,,23:02,,886
202006078161442,SWYTHLN,,,,22:54,,,,,,,false,,,,,23:04,,,886
202006078161442,STDENYS,,,,22:56:30,,,,,,,false,,,,,23:06,,,886
202006078161442,NTHMJN,,,,22:57:30,,,,,,,false,,,,,23:07,,,886
202006078161442,SOTON,23:00,23:03,23:00,,23:03,,,false,,,,,,false,23:09,,23:10,,886
202006078161442,MBRKCLJ,,,,23:05,,,,,23:12,,false,,,,,,,,886
202006078161442,REDBDGE,,,,23:06:30,,,,,,,false,,,,,23:13,,,886
202006078161442,TOTTON,,,,23:07,,,,,,,false,,,,,23:15,,,886
202006078161442,LYNDHRD,,,,23:09,,,,,,,false,,,,,23:17,,,886
202006078161442,BLIEURD,,,,23:11,,,,,,,false,,,,,23:19,,,886
202006078161442,BKNHRST,23:16,23:17,23:16,,23:17:30,,,false,,,,,,false,23:23,,23:23,,886
202006078161442,SWAY,,,,23:20,,,,,,,false,,,,,23:27,,,886
202006078161442,NMILTON,23:24,23:24,23:23:30,,23:24:30,,,false,,,,,,false,23:29,,23:30,,886
202006078161442,HINTONA,,,,23:26,,,,,,,false,,,,,23:33,,,886
202006078161442,CHRISTC,,,,23:30,,,,,,,false,,,,,23:36,,,886
202006078161442,BOMO,23:34,23:39,23:34,,23:39,,,false,,,,,,false,23:40,,23:43,,886
202006078161442,BRANKSM,23:44,23:44,23:43:30,,23:44,,,false,,,,,,false,23:48,,23:49,,886
202006078161442,PSTONE,23:47,23:47,23:46:30,,23:47,,,false,,,,,,false,23:51,,23:52,,886
202006078161442,POOLE,23:50,23:51,23:50,,23:51:30,,,false,,,,,,false,23:55,,23:56,,886
202006078161442,HMWTHY,23:56,23:56,23:55:30,,23:56:30,,,false,,,,,,false,23:59,,00:01,,886
202006078161442,HOLTONH,,,,23:59,,,,,,,false,,,,,00:03,,,886
202006078161442,WARHAM,00:02,00:03,00:02,,00:03:30,,,false,,,,,,false,00:05,,00:06,,886
202006078161442,WOOL,00:09,00:10,00:09,,00:10,,,false,,,,,,false,00:11,,00:12,,886
202006078161442,MORETON,00:16,00:16,00:15:30,,00:17:30,,,false,,,,,,false,00:16,,00:17,,886
202006078161442,DRCHS,00:24,00:24,00:24,,00:25:30,,,false,,,,,,false,00:25,,00:25,,886
202006078161442,DRCHJN,,,,00:26:30,,,,,00:26,,false,,,,,,,,886
202006078161442,UPWEY,00:31,00:31,00:31:30,,00:32,,,false,,,,,,false,00:32,,00:34,,886
202006078161442,WEYMTH,00:36,,00:36,,,,,false,,,,,,,00:36,,,,886
202006078161952,WATRLMN,,09:35,,,09:35,,,,,,,,,false,,,09:34,,
202006078161952,VAUXHLM,,,,09:37,,,,,,,false,,,,,09:37,,,
202006078161952,CLPHMJM,,09:45,09:44,,09:45,,,false,,,,,,false,09:43,,09:45,,
202006078161952,ERLFLD,,,,09:48,,,,,,,false,,,,,09:47,,,
202006078161952,WDON,,,,09:52,,,,,,,false,,,,,09:50,,,
202006078161952,WDONWJ,,,,09:53,,,,,09:51,,false,,,,,,,,
202006078161952,NEWMLDN,,,,09:55:30,,,,,,,false,,,,,09:54,,,
202006078161952,BRLANDS,,,,09:56,,,,,,,false,,,,,09:54,,,
202006078161952,SURBITN,,,,09:57:30,,,,,,,false,,,,,09:55,,,
202006078161952,HCRTJN,,,,09:58:30,,,,,,,false,,,,,09:56,,,
202006078161952,ESHER,,,,09:59,,,,,,,false,,,,,09:57,,,
202006078161952,HERSHAM,,,,10:00,,,,,,,false,,,,,09:58,,,
202006078161952,WONT,,,,10:01,,,,,,,false,,,,,09:59,,,
202006078161952,WEYBDGE,,,,10:03:30,,,,,,,false,,,,,10:00,,,
202006078161952,BYFLANH,,,,10:04,,,,,10:00,,false,,,,,,,,
202006078161952,WBYFLET,,,,10:05,,,,,,,false,,,,,10:01,,,
202006078161952,WOKING,10:08,10:09,10:08,,10:09:30,,,false,,,,,,false,10:07,,10:08,,
202006078161952,WOKINGJ,,,,10:10:30,,,,,,,false,,,,,10:09,,,
202006078161952,FRBRMN,,,,10:17,,,,,,,false,,,,,10:16,,,
202006078161952,FLEET,,,,10:19,,,,,,,false,,,,,10:18,,,
202006078161952,WNCFILD,,,,10:21,,,,,,,false,,,,,10:20,,,
202006078161952,HOOK,,,,10:23,,,,,,,false,,,,,10:22,,,
202006078161952,BSNGSTK,10:28,10:29,10:27:30,,10:29:30,,,false,,,,,,false,10:28,,10:29,,
202006078161952,WRTINGJ,,,,10:33,,,,,,,false,,,,,10:32,,,
202006078161952,MCHLDVR,,,,10:39,,,,,,,false,,,,,10:38,,,
202006078161952,WALRSAL,,,,10:41,,,,,,,false,,,,,10:40,,,
202006078161952,WNCHSTR,10:45,10:46,10:44:30,,10:46,,,false,,,,,,false,10:44,,10:45,,
202006078161952,SHAWFDJ,,,,10:49,,,,,,,false,,,,,10:48,,,
202006078161952,SHAWFD,,,,10:49:30,,,,,,,false,,,,,10:49,,,
202006078161952,ELGH,,,,10:52,,,,,,,false,,,,,10:51,,,
202006078161952,SOTPKWY,10:54,10:55,10:53:30,,10:55,,,false,,,,,,false,10:53,,10:54,,
202006078161952,SWYTHLN,,,,10:56,,,,,,,false,,,,,10:56,,,
202006078161952,STDENYS,,,,10:58,,,,,,,false,,,,,10:58,,,
202006078161952,NTHMJN,,,,10:59,,,,,,,false,,,,,10:59,,,
202006078161952,SOTON,11:02,11:03,11:01:30,,11:03:30,,,false,,,,,,false,11:01,,11:03,,
202006078161952,MBRKCLJ,,,,11:05:30,,,,,11:05,,false,,,,,,,,
202006078161952,REDBDGE,,,,11:07,,,,,,,false,,,,,11:06,,,
202006078161952,TOTTON,,,,11:07:30,,,,,,,false,,,,,11:07,,,
202006078161952,LYNDHRD,,,,11:10,,,,,,,false,,,,,11:10,,,
202006078161952,BLIEURD,,,,11:12,,,,,,,false,,,,,11:11,,,
202006078161952,BKNHRST,11:17,11:18,11:16:30,,11:18,,,false,,,,,,false,11:15,,11:17,,
202006078161952,SWAY,,,,11:20,,,,,,,false,,,,,11:21,,,
202006078161952,NMILTON,11:24,11:25,11:24,,11:25,,,false,,,,,,false,11:23,,11:24,,
202006078161952,HINTONA,,,,11:27,,,,,,,false,,,,,11:27,,,
202006078161952,CHRISTC,,,,11:30,,,,,,,false,,,,,11:30,,,
202006078161952,BOMO,11:35,11:39,11:34:30,,11:39,,,false,,,,,,false,11:34,,11:41,,
202006078161952,BRANKSM,11:44,11:44,11:43:30,,11:44,,,false,,,,,,false,11:46,,11:46,,
202006078161952,PSTONE,11:47,11:47,11:46:30,,11:47,,,false,,,,,,false,11:49,,11:49,,
202006078161952,POOLE,11:50,11:51,11:50,,11:51:30,,,false,,,,,,false,11:52,,11:53,,
202006078161952,HMWTHY,11:56,11:56,11:55:30,,11:56:30,,,false,,,,,,false,11:56,,11:58,,
202006078161952,HOLTONH,,,,11:59,,,,,,,false,,,,,12:01,,,
202006078161952,WARHAM,12:02,12:03,12:02,,12:03:30,,,false,,,,,,false,12:03,,12:04,,
202006078161952,WOOL,12:09,12:10,12:09,,12:10,,,false,,,,,,false,12:09,,12:10,,
202006078161952,MORETON,12:16,12:16,12:15:30,,12:16:30,,,false,,,,,,false,12:14,,12:14,,
202006078161952,DRCHS,12:23,12:24,12:23,,12:24:30,,,false,,,,,,false,12:22,,12:23,,
202006078161952,DRCHJN,,,,12:25:30,,,,,12:24,,false,,,,,,,,
202006078161952,UPWEY,12:31,12:31,12:30:30,,12:31,,,false,,,,,,false,12:30,,12:32,,
202006078161952,WEYMTH,12:35,,12:35,,,,,false,,,,,,,12:34,,,,
202006078161953,WATRLMN,,10:35,,,10:35,,,,,,,,,false,,,10:34,,
202006078161953,VAUXHLM,,,,10:37,,,,,,,false,,,,,10:38,,,
202006078161953,NINELMJ,,,,10:39,,,,,,,false,,,,,10:39,,,
202006078161953,QTRDBAT,,,,10:41,,,,,,,false,,,,,10:40,,,
202006078161953,CLPHMJM,,10:45,10:44,,10:45,,,false,,,,,,false,10:44,,10:45,,
202006078161953,ERLFLD,,,,10:48,,,,,,,false,,,,,10:48,,,
202006078161953,WDON,,,,10:51:30,,,,,,,false,,,,,10:51,,,
202006078161953,WDONWJ,,,,10:52:30,,,,,10:52,,false,,,,,,,,
202006078161953,NEWMLDN,,,,10:55,,,,,,,false,,,,,10:55,,,
202006078161953,SURBITN,,,,10:57,,,,,,,false,,,,,10:55,,,
202006078161953,BRLANDS,,,,10:56,,,,,,,false,,,,,10:55,,,
202006078161953,HCRTJN,,,,10:58,,,,,,,false,,,,,10:56,,,
202006078161953,ESHER,,,,10:58:30,,,,,,,false,,,,,10:57,,,
202006078161953,HERSHAM,,,,10:59,,,,,,,false,,,,,10:58,,,
202006078161953,WONT,,,,11:00,,,,,,,false,,,,,10:59,,,
202006078161953,WEYBDGE,,,,11:02,,,,,,,false,,,,,11:01,,,
202006078161953,WBYFLET,,,,11:04,,,,,,,false,,,,,11:01,,,
202006078161953,BYFLANH,,,,11:03,,,,,11:02,,false,,,,,,,,
202006078161953,WOKING,11:07,11:08,11:06:30,,11:08:30,,,false,,,,,,false,11:06,,11:08,,
202006078161953,WOKINGJ,,,,11:09:30,,,,,,,false,,,,,11:08,,,
202006078161953,FRBRMN,,,,11:15:30,,,,,,,false,,,,,11:14,,,
202006078161953,FLEET,,,,11:17,,,,,,,false,,,,,11:17,,,
202006078161953,WNCFILD,,,,11:20,,,,,,,false,,,,,11:19,,,
202006078161953,HOOK,,,,11:21,,,,,,,false,,,,,11:20,,,
202006078161953,BSNGSTK,11:26,11:28,11:26,,11:28,,,false,,,,,,false,11:26,,11:27,,
202006078161953,WRTINGJ,,,,11:31:30,,,,,,,false,,,,,11:30,,,
202006078161953,MCHLDVR,,,,11:37,,,,,,,false,,,,,11:36,,,
202006078161953,WALRSAL,,,,11:39:30,,,,,,,false,,,,,11:37,,,
202006078161953,WNCHSTR,11:43,11:44,11:43,,11:44:30,,,false,,,,,,false,11:42,,11:43,,
202006078161953,SHAWFDJ,,,,11:47:30,,,,,,,false,,,,,11:47,,,
202006078161953,SHAWFD,,,,11:48,,,,,,,false,,,,,11:47,,,
202006078161953,ELGH,,,,11:50:30,,,,,,,false,,,,,11:50,,,
202006078161953,SOTPKWY,11:52,11:53,11:52,,11:53:30,,,false,,,,,,false,11:51,,11:53,,
202006078161953,SWYTHLN,,,,11:54,,,,,,,false,,,,,11:54,,,
202006078161953,STDENYS,,,,11:56:30,,,,,,,false,,,,,11:56,,,
202006078161953,NTHMJN,,,,11:57:30,,,,,,,false,,,,,11:57,,,
202006078161953,SOTON,12:00,12:03,12:00,,12:03,,,false,,,,,,false,12:00,,12:02,,
202006078161953,MBRKCLJ,,,,12:05,,,,,12:04,,false,,,,,,,,
202006078161953,REDBDGE,,,,12:06:30,,,,,,,false,,,,,12:05,,,
202006078161953,TOTTON,,,,12:07,,,,,,,false,,,,,12:07,,,
202006078161953,LYNDHRD,,,,12:09,,,,,,,false,,,,,12:09,,,
202006078161953,BLIEURD,,,,12:11,,,,,,,false,,,,,12:11,,,
202006078161953,BKNHRST,12:16,12:17,12:16,,12:17:30,,,false,,,,,,false,12:16,,12:17,,
202006078161953,SWAY,,,,12:20,,,,,,,false,,,,,12:21,,,
202006078161953,NMILTON,12:24,12:24,12:23:30,,12:24:30,,,false,,,,,,false,12:23,,12:25,,
202006078161953,HINTONA,,,,12:26,,,,,,,false,,,,,12:27,,,
202006078161953,CHRISTC,,,,12:30,,,,,,,false,,,,,12:30,,,
202006078161953,BOMO,12:34,12:39,12:34,,12:39,,,false,,,,,,false,12:35,,12:39,,
202006078161953,BRANKSM,12:44,12:44,12:43:30,,12:44,,,false,,,,,,false,12:44,,12:44,,
202006078161953,PSTONE,12:47,12:47,12:46:30,,12:47,,,false,,,,,,false,12:47,,12:48,,
202006078161953,POOLE,12:50,12:51,12:50,,12:51:30,,,false,,,,,,false,12:51,,12:52,,
202006078161953,HMWTHY,12:56,12:56,12:55:30,,12:56:30,,,false,,,,,,false,12:55,,12:57,,
